address,balance
0x9Ff20369e90703d97da12c50D58005140859f207,1872908786944804
0xA1B82002545Ee19a373Af3D9962e902411E4043A,1007326578784507
0x012D4B72ff3f9c2716df55B5d964F851e7995ba4,995593835251259
0xe97872F84355E593F4d11be70C4424FE3CF80Fc8,366165998305234
0x01dd1859F5Dca3955344732074b2B984CF94C3AF,350222812905000
0x23E03D80F8d3C59228837dd2f1Ac1f7107F797Ac,279536949195000
0x9810913a42b755a0ACF6372E6D2D6dbb095777c0,276699207729000
0xc9dAb52453e44248D0b28a5c65B5C6b70eE77a26,254482491438000
0x1Eb3C2eF986Ec61a18F9FDB06276365Bb3c78CfF,240495937836000
0x438355E967175126c02dCcCd86A3Db27d3f2ba14,224768570334000
0xd6841983aD91d3b7ae5E3b22164356BF9d0a9e26,193681023627000
0x2c7Ea74b4AF9622AD91624e0678051232740227C,145936732053000
0xd46a694780d3B966E79Bed6a64922F5F18B856eA,139616618406245
0x6a0C698B2946784479F7E2315eD6dF1DC23e175E,126637302561000
0x679B6058975F1ff6C3FC15aD5476107cAD337cF1,116455110765000
0x1F983AafB49371796eaa1bcc8368E9589293872D,110787660459000
0x83b9698322e7C286c148B472b380d5D651D44710,109675591074000
0xC7c0f89481e3F00412E3D696aBA2D0DB53547d01,108321280200000
0xC833d21c3b1d02AD007876eC8f1803e76036C860,97137011391000
0x0401C0A47e7d8bc35f3dBAa081ca3Bf4E28d6093,84166718832000
0x6D25176BcB2342e90d5588660a54F8ef84A2697a,83168630874000
0x511ECB791d279Ed7e641aA89A0C251ED5f2e9fE4,61206541158000
0x81700ad24518D69665206A0B42e2Fb0B0dBCBf95,8099840370
0x9d119d94243427ddf2E635C0e4790354804c92AF,3418312286
0xfD202197671d8B7236fcD2c61DabE20760D40527,0
0x758402419e9043fb83a6bD9a6e69936a79eFDf56,0
0x978aa8cA50210B5BA073Ea3eD961D62142022229,0
0x7439AdBbc4B9ef198e9fBd1bcDF7883570fc8A44,0
0xfC21A918b27eCd15e66BF0e5F0F7a115175Be2cf,0
0xbEEFe79d562B6b5583Ac984ECbfBb8791e01954A,0
0xa31B8Fd57e0754c9ac688d159e728Cdfaaa6Ae80,0
0x7d9FDcb13d05b7fC1b211dBaEE8c1FfB42FF0b92,0
0xE6D6D4F8e9Cd4f2A853618DB449d34dfFB7bb979,0
0x2e8a4afE46d2966DDba4AC0C1f22C16088fF4476,0
0xfa3B9add6C88b6D878877D1e7191353671220800,0
